CSRT,CONSORT MEDICAL PLC,BBG000BD82L2
CHT,CONSTELLATION HEALTHCARE TEC,BBG007LN1NB6
CVR,CONVIVIALITY PLC,BBG004VDFSG3
CIC,CONYGAR INVESTMENT CO PLC,BBG000BZ34Q9
CRU,CORAL PRODUCTS PLC,BBG000F50377
CNS,CORERO NETWORK SECURITY PLC,BBG000BHJK22
COST,COSTAIN GROUP PLC,BBG000BDCD60
CWD,COUNTRYWIDE PLC,BBG004BRWPJ8
CPS,CPL RESOURCES PLC,BBG000BYHCR8
CPP,CPP GROUP PLC,BBG000BDZJF2
CRW,CRANEWARE PLC,BBG000SQ6W68
CWK,CRANSWICK PLC,BBG000BDDCT6
CRV,CRAVEN HOUSE CAPITAL PLC,BBG000Q5RG13
CRAW,CRAWSHAW GROUP PLC,BBG000LKB6H7
CRL,CREIGHTONS PLC,BBG000BDCQG0
CRST,CREST NICHOLSON HOLDINGS,BBG00443M5H6
CRE,CRESTON PLC,BBG000BFD286
CRH,CRH PLC,BBG000BDCN13
TIDE,CRIMSON TIDE PLC,BBG000BDB0T4
CRDA,CRODA INTERNATIONAL PLC,BBG000BDCLS8
CSSG,CROMA SECURITY SOLUTIONS GRO,BBG000D083W4
CRON,CRONIN GROUP PLC,BBG000HQML93
CRPR,CROPPER (JAMES) PLC,BBG000BDCSF7
CROS,CROSSRIDER PLC,BBG0072BNTN3
CSFG,CSF GROUP PLC,BBG000D32JL1
CBP,CURTIS BANKS GROUP PLC,BBG008KR83Q7
CVSG,CVS GROUP PLC,BBG000THQ163
CYAN,CYAN HOLDINGS PLC,BBG000BX21L6
CRX,CYPROTEX PLC,BBG000M8PC58
DJAN,DAEJAN HOLDINGS PLC,BBG000BDDMQ7
DAIP,DAILY INTERNET PLC,BBG003TNSLB2
DMGT,DAILY MAIL&GENERAL TST-A NV,BBG000BDDZY9
DCG,DAIRY CREST GROUP PLC,BBG000BFLDN6
DFIB,DAIRY FARM INTL HLDGS LTD,BBG000RP00R4
DFIJ,DAIRY FARM INTL HLDGS LTD,BBG000RP02Q1
DFI,DAIRY FARM INTL HLDGS LTD,BBG000BHB0C3
DAL,DALATA HOTEL GROUP PLC,BBG00662ZYP5
DALR,DALRADIAN RESOURCES INC,BBG007NLBF97
DAN,DANIEL STEWART SECURITIES,BBG000G1QN91
DTG,DART GROUP PLC,BBG000BS48V9
DRTY,DARTY PLC,BBG000NYMXH4
DAT,DATANG INTL POWER GEN CO-H,BBG000C04L95
DTC,DATATEC LTD,BBG000PT7GS5
DCC,DCC PLC,BBG000BFLBK3
DCD,DCD MEDIA PLC,BBG000BBSWR2
DDD,DDD GROUP PLC,BBG000BNTRZ7
DLAR,DE LA RUE PLC,BBG000BDDQS6
DEB,DEBENHAMS PLC,BBG000P5DRT5
DPH,DECHRA PHARMACEUTICALS PLC,BBG000C63FF9
DVW,DEE VALLEY GROUP PLC,BBG000BSVKJ6
DVWA,DEE VALLEY GROUP-NON-VOTING,BBG000BM5D77
1342238D,DEFENX PLC,BBG00BGKL660
DKL,DEKELOIL PUBLIC LTD-DI,BBG0049112Y6
DEMG,DELTEX MEDICAL GROUP PLC,BBG000DMMJM6
DVO,DEVRO PLC,BBG000BHV479
DWHA,DEWHURST PLC  -CL  A  NV,BBG000BDFMF7
DWHT,DEWHURST PLC - ORD,BBG000BDFP79
DFS,DFS FURNITURE PLC,BBG0082YWWZ1
DGE,DIAGEO PLC,BBG000BS69D5
DIA,DIALIGHT PLC,BBG000BLQNG4
DCP,DIAMONDCORP PLC,BBG000QXSFG7
DGB,DIGITAL BARRIERS PLC,BBG000QD0Z40
DGS,DIGITAL GLOBE SERVICES LTD,BBG00443F5R3
DTY,DIGNITY PLC,BBG000MFRFJ8
DSG,DILLISTONE GROUP PLC,BBG000DP6324
DPLM,DIPLOMA PLC,BBG000BDFG24
DLG,DIRECT LINE INSURANCE GROUP,BBG003CZ6DZ9
DIS,DISTIL PLC,BBG000GLR3B7
DC/,DIXONS CARPHONE PLC,BBG000Q950P8
DJI,DJI HOLDINGS PLC,BBG006QQWTJ1
DODS,DODS GROUP PLC,BBG000LH6LM1
DCI,DOLPHIN CAPITAL INVESTORS,BBG000DMC5T0
DOM,DOMINO'S PIZZA GROUP PLC,BBG000BMQRR1
DOR,DORIEMUS PLC,BBG000K7HNV8
DOTD,DOTDIGITAL GROUP PLC,BBG001LSHYT8
DPA,DP AIRCRAFT LTD,BBG005CW6PC9
DPP,DP POLAND PLC,BBG000BCH109
DQE,DQ ENTERTAINMENT PLC,BBG000V05XL3
DRG,DRAGANFLY INVESTMENTS LTD,BBG000G41XT8
DUPD,DRAGON-UKRAINIAN PROPERTIES,BBG000RFZLQ3
DRX,DRAX GROUP PLC,BBG000Q7BT54
DRV,DRIVER GROUP PLC,BBG000JM01S7
DRS,DRS DATA & RESEARCH SVCS PLC,BBG000BFLRF4
SMDS,DS SMITH PLC,BBG000BF1LF9
DUKE,DUKE ROYALTY LTD,BBG0035645L5
DNLM,DUNELM GROUP PLC,BBG000N9X1Q7
DX/,DX GROUP PLC,BBG006075T01
ETX,E-THERAPEUTICS PLC,BBG000R6HLH3
E2V,E2V TECHNOLOGIES PLC,BBG000PZRY82
EYE,EAGLE EYE SOLUTIONS GROUP PL,BBG0068R6V30
EPO,EARTHPORT PLC,BBG000DNLPQ7
EBIV,EASTBRIDGE INVESTMENTS PLC,BBG000BN5395
EZH,EASYHOTEL PLC,BBG006K6YBT7
EZJ,EASYJET PLC,BBG000CMY198
EBQ,EBIQUITY PLC,BBG000BV5MN9
ECK,ECKOH PLC,BBG000D7RDT0
BAR,ECLECTIC BAR GROUP PLC,BBG005NB99K7
EAH,ECO ANIMAL HEALTH GROUP PLC,BBG000FL4DQ5
ECV,ECO CITY VEHICLES PLC,BBG000RG7051
ECR,ECR MINERALS PLC,BBG000Q1YQG6
EDEN,EDEN RESEARCH PLC,BBG002V28LY4
EDL,EDENVILLE ENERGY PLC,BBG000QF3557
EDG,EDGE RESOURCES INC,BBG0035ZL2Z4
3081316Z,EDISTON PROPERTIES LTD,BBG006Z599D3
EGS,EG SOLUTIONS PLC,BBG000DF6DY9
EDR,EGDON RESOURCES PLC,BBG000DYTBP7
EIH,EIH PLC,BBG000PX4V79
EKF,EKF DIAGNOSTICS HOLDINGS PLC,BBG000BVNBN3
ELA,ELAND OIL & GAS PLC,BBG0035T85V0
ELCO,ELECOSOFT PLC,BBG000BDGBD2
ELE,ELECTRIC WORD PLC,BBG000CHZ8T1
EGI,ELECTRICAL GEODESICS INC-NEW,BBG007PDKMT6
ECM,ELECTROCOMPONENTS PLC,BBG000BDG2R7
EDP,ELECTRONIC DATA PROCESSING,BBG000BB6L90
EHG,ELEGANT HOTELS GROUP PLC,BBG008NN6SK6
EKT,ELEKTRON TECHNOLOGY PLC,BBG000BWRG38
ELM,ELEMENTIS PLC,BBG000BV1G29
ECAP,ELEPHANT CAPITAL PLC,BBG000R5XFF2
EMM,EMERGING MARKET MINERALS PLC,BBG000LQ5RN8
EMIS,EMIS GROUP PLC,BBG000QC0NY6
EMR,EMPRESARIA GROUP PLC,BBG000FSQV40
EME,EMPYREAN ENERGY PLC,BBG000DSJP89
ENDV,ENDEAVOUR INTERNATIONAL CORP,BBG000JXFTJ6
1071436D,ENECSYS PLC,BBG0076VW8N1
ENGI,ENERGISER INVESTMENTS PLC,BBG000BD7BH8
EAS,ENERGY ASSETS GROUP PLC,BBG002RQWT45
ETQ,ENERGY TECHNIQUE PLC,BBG000BZNBZ1
ENQ,ENQUEST PLC,BBG000QF8Y31
ESR,ENSOR HOLDINGS PLC,BBG000BC0QG5
NTQ,ENTEQ UPSTREAM PLC,BBG001R6HBG4
ETI,ENTERPRISE INNS PLC,BBG000FRM4R1
ETO,ENTERTAINMENT ONE LTD,BBG000R2F4B8
ENTU,ENTU UK PLC,BBG007BLDSS9
ENRT,ENVIRONMENTAL RECYCLING TECH,BBG000FCF535
EHP,EPISTEM HOLDINGS PLC,BBG000R3KVK0
EPWN,EPWIN GROUP PLC,BBG002H816S4
PAL,EQUATORIAL PALM OIL PLC,BBG000BKNLG3
EQN,EQUINITI GROUP PLC,BBG00B4WP734
ERGO,ERGOMED PLC,BBG006ND5B66
ESCH,ESCHER GROUP HOLDINGS PLC,BBG001Y30GD3
ESG,ESERVGLOBAL LTD,BBG000G1RRM6
ESNT,ESSENTRA PLC,BBG000C41WG8
ESUR,ESURE GROUP PLC,BBG00468Q8X5
1006833D,ETELEQUOTE PLC,BBG006MLD2R7
EUSP,EU SUPPLY PLC,BBG005HQYNR5
EUA,EURASIA MINING PLC,BBG000HHD7V9
ECEL,EUROCELL PLC,BBG00825CRC2
ERM,EUROMONEY INSTL INVESTOR PLC,BBG000BPTQW7
EOG,EUROPA OIL & GAS HOLDINGS,BBG000QLL3N9
EWG,EUROPEAN WEALTH GROUP LTD,BBG000BPLC10
EMAN,EVERYMAN MEDIA GROUP PLC,BBG005GBRGF5
EVG,EVGEN PHARMA PLC,BBG007NTPDG2
EVO,EVOCUTIS PLC,BBG000NCZWR9
EVR,EVRAZ PLC,BBG0027J63T2
EXI,EXILLON ENERGY PLC,BBG000PXV2S0
EXO,EXOVA GROUP PLC,BBG0066D6TZ3
EXPN,EXPERIAN PLC,BBG000FBCMD2
FFX,FAIRFX GROUP PLC,BBG006XJ6FP1
FRP,FAIRPOINT GROUP PLC,BBG000HW8K61
FLX,FALANX GROUP LTD,BBG004PP6NZ3
FOG,FALCON OIL & GAS LTD,BBG00496LTQ3
FKL,FALKLAND ISLANDS HLDNGS PLC,BBG000BZ85V5
FOGL,FALKLAND OIL & GAS LTD,BBG000NT0SF2
FPM,FAROE PETROLEUM PLC,BBG000NJ1ST8
FARN,FARON PHARMACEUTICALS OY,BBG009YWHTF4
FJET,FASTJET PLC,BBG000BR24T5
FAST,FASTNET EQUITY PLC,BBG000R8H4K3
FBH,FBD HOLDINGS PLC,BBG000BZ0YQ6
FDM,FDM GROUP HOLDINGS PLC,BBG006NCLM11
FDBK,FEEDBACK PLC,BBG000BDH7Z6
FENR,FENNER PLC,BBG000BDH9N5
FRX,FERREX PLC,BBG001WVBRM7
FXPO,FERREXPO PLC,BBG000F90L97
FCR,FERRUM CRESCENT LTD,BBG001B92QK3
FEVR,FEVERTREE DRINKS PLC,BBG007F4D5B1
FDSA,FIDESSA GROUP PLC,BBG000BWGV28
FTC,FILTRONIC PLC,BBG000BT70P8
FDL,FINDEL PLC,BBG000C5TYV4
FAM,FINNAUST MINING PLC,BBG003LJXPR7
FIF,FINSBURY FOOD GROUP PLC,BBG000D8Y0H1
FDI,FIRESTONE DIAMONDS PLC,BBG000BCBSJ6
FDP,FIRST DERIVATIVES PLC,BBG000MFRNJ1
FPO,FIRST PROPERTY GROUP PLC,BBG000N562Z3
FQM,FIRST QUANTUM MINERALS LTD,BBG000CMRNB5
FGP,FIRSTGROUP PLC,BBG000JNDVL2
FISH,FISHING REPUBLIC PLC,BBG008V3DMP1
FKE,FISKE PLC,BBG000CJ0T46
FITB,FITBUG HOLDINGS PLC,BBG000QBWBW1
FLK,FLETCHER KING PLC,BBG000BDJ089
FLOW,FLOWGROUP PLC,BBG000NZT7B7
FLO,FLOWTECH FLUIDPOWER PLC,BBG006G3K6D2
FLYB,FLYBE GROUP PLC,BBG0019R2K92
TUNE,FOCUSRITE PLC,BBG007LN1WG1
FBT,FORBIDDEN TECHNOLOGIES PLC,BBG000BD1X68
FRM,FORMATION GROUP PLC,BBG000J1TSM9
FTE,FORTE ENERGY NL,BBG000M6JWG3
FOX,FOX MARBLE HOLDINGS PLC,BBG003BVD9V4
FOXT,FOXTONS GROUP PLC,BBG00563QG83
1040626D,FRASPENS OUTDOOR GROUP CO LT,BBG006VSFPG1
FCCN,FRENCH CONNECTION GROUP PLC,BBG000BDH492
FEN,FRENKEL TOPPING GROUP PLC,BBG000Q609F1
FRES,FRESNILLO PLC,BBG000VH0TC0
FRR,FRONTERA RESOURCES CORP,BBG000C5K564
FDEV,FRONTIER DEVELOPMENTS PLC,BBG004TC5KK1
FIPP,FRONTIER IP GROUP PLC,BBG001FDMNW2
FRI,FRONTIER RESOURCES INTERNATI,BBG004T2HP92
FCRM,FULCRUM UTILITY SERVICES LTD,BBG000Q38WL2
FSTA,FULLER SMITH & TURNER - A,BBG000BDJHK8
FXI,FUSIONEX INTERNATIONAL PLC,BBG003P97FY8
FUM,FUTURA MEDICAL PLC,BBG000PMBPK3
FUTR,FUTURE PLC,BBG000BXN2N9
FFY,FYFFES PLC,BBG000BDHD92
GFS,G4S PLC,BBG000Q4S2H9
GAH,GABLE HOLDINGS INC,BBG000QQYBQ3
GAL,GALANTAS GOLD CORP,BBG000BJWC03
GLS,GALASYS PLC,BBG0068HRT07
GLR,GALILEO RESOURCES PLC,BBG0024L0511
GFRD,GALLIFORD TRY PLC,BBG000BDK130
GMAA,GAMA AVIATION PLC,BBG0018LN319
GMD,GAME DIGITAL PLC,BBG006JC54V1
GAME,GAMEACCOUNT NETWORK PLC,BBG005MR7TL0
GAW,GAMES WORKSHOP GROUP PLC,BBG000DMJJ77
GMR,GAMING REALMS PLC,BBG000C22CL9
GAMA,GAMMA COMMUNICATIONS PLC,BBG0078YTS35
GTLY,GATELEY HOLDINGS PLC,BBG008NVVMK3
GBG,GB GROUP PLC,BBG000P86178
GCM,GCM RESOURCES PLC,BBG000BFXZP2
G4M,GEAR4MUSIC HOLDINGS PLC,BBG008QK40C1
GEMD,GEM DIAMONDS LTD,BBG000QWK819
GEM,GEMFIELDS PLC,BBG000KGRYN2
GENL,GENEL ENERGY PLC,BBG001QXT255
GEC,GENERAL ELECTRIC CO,BBG000NP2Y56
GNI,GENERAL INDUSTRIES PLC,BBG0071M6748
GNS,GENUS PLC,BBG000CTMKX7
GHG,GEORGIA HEALTHCARE GROUP PLC,BBG00B68LTT3
GTC,GETECH GROUP PLC,BBG000FK0KD9
GFIN,GFINITY PLC,BBG007PNQF59
GKN,GKN PLC,BBG000BDK791
GLB,GLANBIA PLC,BBG000C0TGZ0
GSK,GLAXOSMITHKLINE PLC,BBG000CT5GJ1
GLEN,GLENCORE PLC,BBG001MM1KV4
GLAF,GLI ALTERNATIVE FINANCE PLC,BBG00B0GYNS1
GLIF,GLI FINANCE LTD,BBG000J20C25
GLIZ,GLI FINANCE LTD-NEW,BBG00B4WCBX6
GED,GLOBAL ENERGY DEVELOPME-REGS,BBG000BPSR38
GINV,GLOBAL INVACOM GROUP LTD,BBG006R7PXF5
GBP,GLOBAL PETROLEUM LTD,BBG000P6QZ02
GWI,GLOBALWORTH REAL ESTATE INVE,BBG004TCFNV2
GBO,GLOBO PLC,BBG000V0D0T8
GLOO,GLOO NETWORKS PLC,BBG009Q1RML8
GOG,GO-AHEAD GROUP PLC,BBG000CCYLF9
GOAL,GOALS SOCCER CENTRES PLC,BBG000QMV4Y2
GBGR,GOLDBRIDGES GLOBAL RESOURCES,BBG000NWX989
GSR,GOLDEN SAINT RESOURCES LTD,BBG004V7RBD3
GPRT,GOLDENPORT HOLDINGS INC,BBG000R0NW67
GDP,GOLDPLAT PLC,BBG000PRZK18
GRL,GOLDSTONE RESOURCES LTD,BBG000N1M961
GHH,GOOCH & HOUSEGO PLC,BBG000BXFXX9
GOOD,GOOD ENERGY GROUP PLC,BBG0037WNQ11
GDWN,GOODWIN PLC,BBG000BDJSS6
GRA,GRAFENIA PLC,BBG000BGBDT9
GRI,GRAINGER PLC,BBG000BDKPY3
GIPO,GRAND GROUP INVESTMENT PLC,BBG007WTFS89
GRPH,GRAPHENE NANOCHEM PLC,BBG000P5WK00
GWMO,GREAT WESTERN MINING CORP PL,BBG00204J292
GGP,GREATLAND GOLD PLC,BBG000PMY4D3
GDG,GREEN DRAGON GAS LTD,BBG000Q20693
GNC,GREENCORE GROUP PLC,BBG000BS3YL4
GNK,GREENE KING PLC,BBG000BDKGD6
GKO,GREENKO GROUP PLC,BBG000TVVR87
1241010D,GREENSHIELDS AGRI HOLDINGS P,BBG0087CD1F5
GRG,GREGGS PLC,BBG000BDKLH1
GDL,GREKA DRILLING LTD-DI,BBG001J54JN4
GEL,GREKA ENGINEERING & TECHNOLO,BBG0058ZH6Y3
GHT,GRESHAM COMPUTING PLC,BBG000BS2592
GHS,GRESHAM HOUSE STRATEGIC PLC,BBG000C3GFY1
GFM,GRIFFIN MINING LIMITED,BBG000JNZ6H8
GTS,GTS CHEMICAL HOLDINGS PLC,BBG006TK07D0
GKP,GULF KEYSTONE PETROLEUM LTD,BBG000JM99N6
GMS,GULF MARINE SERVICES PLC,BBG0060F5Y02
GPX,GULFSANDS PETROLEUM PLC,BBG000BVPH76
GUS,GUSBOURNE PLC,BBG000BNKMG8
GUSC,GUSCIO PLC,BBG000BT3WJ9
GVC,GVC HOLDINGS PLC,BBG000MPPD67
GWP,GW PHARMACEUTICALS PLC,BBG000JKZGH2
GYM,GYM GROUP PLC/THE,BBG00BDC16G2
HAT,H&T GROUP PLC,BBG000P2PT24
HNL,HAGUE & LONDON OIL PLC,BBG001LJGV42
HAIK,HAIKE CHEMICAL GROUP LTD-D/I,BBG000QY2ZP9
HFD,HALFORDS GROUP PLC,BBG000F79SC3
HLMA,HALMA PLC,BBG000BDLT47
HALO,HALOSOURCE INC - DI,BBG0017FSYP4
HAL,HALOSOURCE INC - REG S,BBG00174JMW7
HSD,HANSARD GLOBAL PLC,BBG000QCNDJ0
HDD,HARDIDE PLC,BBG000F1ZDG6
HDY,HARDY OIL & GAS PLC,BBG000CY05V5
HL/,HARGREAVES LANSDOWN PLC,BBG000HKMFT7
HSP,HARGREAVES SERVICES PLC,BBG000D1Q110
HMI,HARVEST MINERALS LTD,BBG009YTHN37
HVN,HARVEY NASH GROUP PLC,BBG000BRWQV0
HWG,HARWORTH GROUP PLC,BBG000N2RWW4
HSTG,HASTINGS GROUP HOLDINGS LTD,BBG00B0B0NH1
HVE,HAVELOCK EUROPA PLC,BBG000BDMXF5
HAYD,HAYDALE GRAPHENE INDUSTRIES,BBG0067TSZQ9
HYNS,HAYNES PUBLISHING GRP PLC,BBG000BDN5S1
HAS,HAYS PLC,BBG000BKFPY3
HAYT,HAYWARD TYLER GROUP PLC,BBG000NTYC60
HEAD,HEADLAM GROUP PLC,BBG000BDLD97
HSM,HEATH (SAMUEL) & SONS PLC,BBG000BFS9K1
HVT,HEAVITREE BREWERY PLC,BBG000BDMYS9
HVTA,HEAVITREE BREWERY PLC -CL A,BBG000BDN0G5
HLCL,HELICAL BAR PLC,BBG000BDLR87
HUW,HELIOS  UNDERWRITING PLC,BBG000RVZNP5
HCL,HELLENIC CARRIERS LTD,BBG000DPKYW7
HTY,HELLERMANNTYTON GROUP PLC,BBG0046QY928
HGG,HENDERSON GROUP PLC,BBG000D2Q038
HER,HERENCIA RESOURCES PLC,BBG000PR8DV1
HPAC,HERMES PACIFIC INVESTMENTS P,BBG000BM68J4
HID,HIDONG ESTATE PLC,BBG000BG87Z9
HGM,HIGHLAND GOLD MINING LTD,BBG000BR0HQ1
HNR,HIGHLANDS NATURAL RESOURCES,BBG008D1Z630
HWC,HIGHWAY CAPITAL PLC,BBG000N7NBV4
HIK,HIKMA PHARMACEUTICALS PLC,BBG000FG1MF1
HILS,HILL & SMITH HOLDINGS PLC,BBG000BDLLL5
HFG,HILTON FOOD GROUP  PLC,BBG000HN2668
HSX,HISCOX LTD,BBG000FD8G46
HMLH,HML HOLDINGS PLC,BBG000PR0NB9
HOC,HOCHSCHILD MINING PLC,BBG000Q49X82
HRG,HOGG ROBINSON GROUP PLC,BBG000BS8F85
HDT,HOLDERS TECHNOLOGY PLC,BBG000BFRJ57
HOME,HOME RETAIL GROUP,BBG000NK6L24
HSV,HOMESERVE PLC,BBG000BX6L56
HON,HONEYWELL INTERNATIONAL INC,BBG000NP31Q4
HKLB,HONGKONG LAND HOLDINGS LTD,BBG000D13HH3
HKLJ,HONGKONG LAND HOLDINGS LTD,BBG000D10SV6
HKLD,HONGKONG LAND HOLDINGS LTD,BBG000BHB319
HZD,HORIZON DISCOVERY GROUP PLC,BBG00635M854
HZM,HORIZONTE MINERALS PLC,BBG000P5WN86
HRN,HORNBY PLC,BBG000BDMCQ9
HSW,HOSTELWORLD GROUP PLC,BBG00B9PJR00
HCP,HOTEL CORP PLC/THE,BBG000P8C849
HWDN,HOWDEN JOINERY GROUP PLC,BBG000BRYT97
HSBA,HSBC HOLDINGS PLC,BBG000BS1N49
HSS,HSS HIRE GROUP PLC,BBG0081YQCJ1
1330665D,HTN TOWERS PLC,BBG00B9H2G73
HUM,HUMMINGBIRD RESOURCES PLC,BBG0019W9XB3
HUN,HUNTER RESOURCES PLC,BBG000TKDQ47
HUNT,HUNTERS PROPERTY PLC,BBG009F3H990
HTG,HUNTING PLC,BBG000BD54B2
HNT,HUNTSWORTH PLC,BBG000C2P076
HUR,HURRICANE ENERGY PLC,BBG005WQR5L1
HCM,HUTCHISON CHINA MEDITECH LTD,BBG000P4SQF9
HVO,HVIVO PLC,BBG002YL04F6
HWA,HWANGE COLLIERY COMPANY LTD,BBG000BW93J0
HYD,HYDRO INTERNATIONAL PLC,BBG000DRZJ78
HYR,HYDRODEC GROUP PLC,BBG000Q6V9C0
HYDG,HYDROGEN GROUP PLC,BBG000KYL1K4
IBEX,IBEX GLOBAL SOLUTIONS PLC,BBG004RPRJ05
IBST,IBSTOCK PLC,BBG00B3Y08V5
IAP,ICAP PLC,BBG000BC9Z94
